url_base,url_page,page,location,title,link,description,area_m2,n_rooms,n_floor,price_per_m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Lwowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-lwowska/ob/24106285,"Kameralna Inwestycja w samym sercu jednej z najmodniejszych dzielnic Krakowa, idealne miejsce dla osób kochających klimat Starego Podgórza - ceniących dobrą lok",56.97,3,2,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kazimierza Wielkiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kazimierza-wielkiego/ob/24061659,"KRAKÓW, Krowodrza, okolice ul. Kazimierza Wielkiego.  Na sprzedaż apartament 2-pokojowy, o pow. 46,10 m2, 0/III, w znakomitej lokalizacji miasta. Apartament",46.10,2,0,13892zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Ludwinów,                                 małopolskie",Nowe mieszkanie Kraków Ludwinów,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ludwinow/ob/24392769,"Jeżeli poszukujesz mieszkania w cichym i spokojnym miejscu blisko centrum, to ta oferta jest dla Ciebie!Prezentuję do sprzedania mieszkanie 4 pokojowe mieszcząc",120,4,3,18000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Lwowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-lwowska/ob/24056951,"Kameralna Inwestycja w samym sercu jednej z najmodniejszych dzielnic Krakowa, idealne miejsce dla osób kochających klimat Starego Podgórza, ceniących dobrą loka",76.30,3,3,10829zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Czyżyny,                                 małopolskie","Nowe mieszkanie Kraków Czyżyny, ul. Sołtysowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-czyzyny-ul-soltysowska/ob/24030849,"Na sprzedaż oferuję dwupokojowe mieszkanie o powierzchni 55,61 m2 zlokalizowane przy ul. Sołtysowskiej w nowo powstającej inwestycji.MIESZKANIE:Oferowane mieszk",55.61,2,0,8973zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Czyżyny,                                 małopolskie","Nowe mieszkanie Kraków Czyżyny, ul. Sołtysowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-czyzyny-ul-soltysowska/ob/24030855,"Na sprzedaż oferuję czteropokojowe mieszkanie o powierzchni 78,66 m2 zlokalizowane przy ul. Sołtysowskiej w nowo powstającej inwestycji.MIESZKANIE:Oferowane mie",78.66,4,5,8251zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Podgórze,                                 małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/24030691,"TERMIN ODDANIA: IV kwartał 2022    Informacje ogólne Udogodnienia: Bliskość terenów zielonych, plac zabaw w okolicy. Przynależności: Każde mieszkanie posiad",81.65,3,3,11600zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Prądnik Biały,                                 małopolskie",Nowe mieszkanie Kraków Prądnik Biały,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy/ob/24027855,"Doskonała lokalizacja, nowoczesność Inwestycja:- nowoczesne budownictwo,- garaże podziemne,- miejsca postojowe zewnętrzne,Mieszkanie:- funkcjonalny układ,-  5 p",90.27,5,4,9800zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Prądnik Biały,                                 małopolskie",Nowe mieszkanie Kraków Prądnik Biały,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy/ob/24027851,"Doskonała lokalizacja, nowoczesność Inwestycja:- nowoczesne budownictwo,- garaże podziemne,- miejsca postojowe zewnętrzne,Mieszkanie:- funkcjonalny układ,-  3 p",53.86,3,4,10800zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Zabłocie,                                 małopolskie","Nowe mieszkanie Kraków Zabłocie, ul. Zabłocie",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie-ul-zablocie/ob/24682033,ZABŁOCIE -  WYJĄTKOWA INWESTYCJA DOSKONAŁEJ LOKALIZACJI.   Unikalna oferta położona blisko Bulwarów Wiślanych i Kazimierza!  Inwestycja charakteryzuje się nowo,74.32,3,2,11962zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Os. Podwawelskie,                                 małopolskie",Nowe mieszkanie Kraków Os. Podwawelskie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-podwawelskie/ob/24682029,NOWY APARTAMENTOWIEC NA OSIEDLU PODWAWELSKIM.    Przedstawiamy Państwu  nowoczesny budynek mieszkalny  zlokalizowany  w bardzo dobrej lokalizacji  na Osi,90.24,5,2,17000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Bronowice Wielkie,                                 małopolskie",Nowe mieszkanie Kraków Bronowice Wielkie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-wielkie/ob/24686509,NOWA INWESTYCJA NA KRAKOWSKICH BRONOWICACH.    Prezentowana inwestycja to kompleks 38 budynków mieszkalnych w których mieszczą się łącznie 76 lokali mieszkalny,71.53,4,1,10199zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Bronowice Wielkie,                                 małopolskie",Nowe mieszkanie Kraków Bronowice Wielkie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-wielkie/ob/24686487,NOWA INWESTYCJA NA KRAKOWSKICH BRONOWICACH.    Prezentowana inwestycja to kompleks 38 budynków mieszkalnych w których mieszczą się łącznie 76 lokali mieszkalny,71.53,4,1,10199zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686491,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,50.74,2,4,10100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686475,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,59.09,3,3,10200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686477,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,61.03,3,2,9700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686463,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,61.03,3,4,9700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686467,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,59.09,3,4,10200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/24686469,MISTRZEJOWICE - NOWE MIESZKANIA W STANIE DEWELOPERSKIM. IV ETAP INWESTYCJI      Prezentowana inwestycja to zespół  trzech budynków    charakteryzujący się,59.09,3,3,10200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686455,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,15.38,1,0,13700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686449,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,16.04,1,4,13500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=95,95,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686457,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,15.90,1,0,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie",Nowe mieszkanie Kraków Os. Prądnik Biały,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy/ob/24686439,"PRĄDNIK BIAŁY - NOWE MIESZKANIA, BARDZO DOBRA LOKALIZACJA!  Oferujemy Państwu nową inwestycję mieszkaniową , zlokalizowaną w dzielnicy Prądnik Biały. Nowocze",41.21,2,6,12500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686431,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,15.76,1,5,13500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686435,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,16.04,1,2,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Bronowice Wielkie,                                 małopolskie",Nowe mieszkanie Kraków Bronowice Wielkie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-wielkie/ob/24686429,NOWA INWESTYCJA NA KRAKOWSKICH BRONOWICACH.    Prezentowana inwestycja to kompleks 38 budynków mieszkalnych w których mieszczą się łącznie 76 lok,71.53,4,1,10199zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-29-listopada/ob/24686433,NOWA INERSTYCJA BLISKO RYNKU GŁÓWNEGO W KRAKOWIE.   Prezentowana inwestycja to  6-kondygnacyjny  budynek zaprojektowany w  nowoczesnych technologiach,15.76,1,2,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Bronowice Małe,                                 małopolskie",Nowe mieszkanie Kraków Bronowice Małe,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-male/ob/24682013,"NOWOCZESNE MIESZKANIA NA KRAKOWSKICH BRONOWICACH, STAN DEWELOPERSKI.     Prezentowana inwestycja to  kameralny kompleks  nowoczesnych, niskich budynków poł",105.56,3,0,10990zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Bronowice Małe,                                 małopolskie",Nowe mieszkanie Kraków Bronowice Małe,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-male/ob/24682011,"NOWOCZESNE MIESZKANIA NA KRAKOWSKICH BRONOWICACH, STAN DEWELOPERSKI.     Prezentowana inwestycja to  kameralny kompleks  nowoczesnych, niskich budynków poł",127.99,3,0,9490zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Dębniki,                                 małopolskie","Nowe mieszkanie Kraków Dębniki, ul. Tyniecka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-debniki-ul-tyniecka/ob/24003951,"KUPUJĄCY NIE PŁACI PODATKU PCCOFERTA BEZ PROWIZJI Dwupokojowy apartament o metrażu 52,20 m2, zrealizowany w nowoczesnym, trzykondygnacyjnym budynku w dzielnicy",52.52,2,1,12500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Dębniki,                                 małopolskie","Nowe mieszkanie Kraków Dębniki, ul. Tyniecka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-debniki-ul-tyniecka/ob/24003949,"OFERTA BEZ PODATKU PCCKUPUJĄCY NIE PŁACI PROWIZJIDwupokojowy apartament o metrażu 45,26 m2, realizowany w nowoczesnym, trójkondygnacyjnym budynku w dzielnicy Dę",45.26,2,1,12500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Górka Narodowa,                                 małopolskie",Nowe mieszkanie Kraków Górka Narodowa,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-gorka-narodowa/ob/24002453,"Biuro nieruchomości LiveIn, prezentuje dla Państwa nowe dwupokojowe mieszkanie na sprzedaż w Krakowie, o powierzchni 40,5 m2, w inwestycji z 2021 roku",40.50,2,5,10840zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Salwator,                                 małopolskie","Nowe mieszkanie Kraków Salwator, ul. Kościuszki",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-salwator-ul-kosciuszki/ob/23989755,"Na sprzedaż oferuję mieszkanie 56,22 m2 w inwestycji zlokalizowanej w dzielnicy Salwator w Krakowie.Ul. Tadeusza Kościuszki 39.Mieszkanie o metrażu 56,22 m2 skł",56.22,3,2,18000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Mistrzejowice,                                 małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/23988557,Zamieszkaj w zielonej okolicyMieszkanie:- przestronne- jasne- komfortowe- ustawneInwestycja:- apartamentowiec- osiedle zamknięte- garaż podziemny- plac zabaw Lo,67.53,3,3,8500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Mistrzejowice,                                 małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/23987505,Zamieszkaj w zielonej okolicyMieszkanie:- przestronne- jasne- komfortowe- ustawneInwestycja:- apartamentowiec- osiedle zamknięte- garaż podziemny- plac zabaw Lo,62.33,3,0,9300zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Łobzów,                                 małopolskie","Nowe mieszkanie Kraków Łobzów, ul. Kijowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-lobzow-ul-kijowska/ob/23988683,| NA SPRZEDAŻ MIESZKANIA  W SAMYM SERCU NAJATRAKCYJNIEJSZEJ DZIELNICY KRAKOWA - KROWODRZY  Idealne jako inwestycja pod wynajem.        Kupujący nie płaci podat,22.52,1,1,15053zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Łobzów,                                 małopolskie","Nowe mieszkanie Kraków Łobzów, ul. Kijowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-lobzow-ul-kijowska/ob/23988675,| NA SPRZEDAŻ MIESZKANIA  W SAMYM SERCU NAJATRAKCYJNIEJSZEJ DZIELNICY KRAKOWA - KROWODRZY  Idealne jako inwestycja pod wynajem.        Kupujący nie płaci podat,22.56,1,2,14938zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Łobzów,                                 małopolskie","Nowe mieszkanie Kraków Łobzów, ul. Kijowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-lobzow-ul-kijowska/ob/23988677,| NA SPRZEDAŻ KAWALERKA W SAMYM SERCU NAJATRAKCYJNIEJSZEJ DZIELNICY KRAKOWA - KROWODRZY  Idealne jako inwestycja pod wynajem.        Kupujący nie płaci podatku,24.01,1,4,14286zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Łobzów,                                 małopolskie","Nowe mieszkanie Kraków Łobzów, ul. Kijowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-lobzow-ul-kijowska/ob/23988679,| NA SPRZEDAŻ KAWALERKA W SAMYM SERCU NAJATRAKCYJNIEJSZEJ DZIELNICY KRAKOWA - KROWODRZY  Idealne jako inwestycja pod wynajem.        Kupujący nie płaci podatku,20.97,1,4,14926zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Łobzów,                                 małopolskie","Nowe mieszkanie Kraków Łobzów, ul. Kijowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-lobzow-ul-kijowska/ob/23988681,| NA SPRZEDAŻ STUDIO BEZ PODZIAŁÓW (44m2 możliwość zrobienia 3 pokoi) W SAMYM SERCU NAJATRAKCYJNIEJSZEJ DZIELNICY KRAKOWA - KROWODRZY  Idealne jako inwestycja,43.79,3,4,12446zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Mistrzejowice,                                 małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/23962345,Zamieszkaj w zielonej okolicyMieszkanie:- przestronne- jasne- komfortowe- ustawneInwestycja:- apartamentowiec- osiedle zamknięte- garaż podziemny- plac zabaw Lo,47.72,3,8,10000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Mistrzejowice,                                 małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/23961789,Zamieszkaj w zielonej okolicyMieszkanie:- przestronne- jasne- komfortowe- ustawneInwestycja:- osiedle zamknięte- garaż podziemny- plac zabaw Lokalizacja: - dosk,45.90,2,0,10100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Mistrzejowice,                                 małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/23961787,Zamieszkaj w zielonej okolicyMieszkanie:- przestronne- jasne- komfortowe- ustawneInwestycja:- apartamentowiec- osiedle zamknięte- garaż podziemny- plac zabaw Lo,33.49,2,1,11600zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie",Nowe mieszkanie Kraków Os. Prądnik Biały,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy/ob/23957555,"PRĄDNIK BIAŁY - NOWOCZESNE DWULOKALOWE SEGMENTY Z OGRÓDKAMI     N20 Nieruchomości  oferuje nowoczesne, trzykondygnacyjne domy.  OSIEDLE:  W dwóch budynkach w z",91.90,4,1,8100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-slawka/ob/23951245,"Na sprzedaż 3 pok. mieszkanie w nowej inwestycji – Podgórze/Wola Duchacka tuż obok Bonarki!LOKALIZACJA:Spokojna okolica, która umożliwia równocześnie",65.43,3,3,11142zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-slawka/ob/23951119,"Na sprzedaż 3 pok. mieszkanie w nowej inwestycji – Podgórze/Wola Duchacka tuż obok Bonarki!LOKALIZACJA:Spokojna okolica, która umożliwia równocześnie",60.26,3,1,10438zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-slawka/ob/23950971,"Na sprzedaż dwupokojowe mieszknia z ogródkami w nowej inwestycji – Podgórze/Wola Duchacka tuż obok Bonarki!LOKALIZACJA:Spokojna okolica, która umożliw",42.14,2,0,11655zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=96,96,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-slawka/ob/23950973,"Na sprzedaż kawalerki w nowej inwestycji – Podgórze/Wola Duchacka tuż obok Bonarki!LOKALIZACJA:Spokojna okolica, która umożliwia równocześnie szybkie",34.79,1,6,12044zł/m2
